code,country,year,Rank_Ratio_2022,Ratio_green/fossil_for_2022,Rank_Percent_2022,Percent_of_Green_Energy_for_2022,lowcarbon,fossil,Other_renewablesTWh,BiofuelsTWh,SolarTWh,WindTWh,HydroTWh,NuclearTWh,GasTWh,CoalTWh,OilTWh
BRA,Brazil,1976,6,0.401874906,6,28.66695908,250.8812829,624.277056,2.7591426,2.9493003,0,0,245.17284,0,4.835661,39.726395,579.715
BRA,Brazil,1977,6,0.442713952,6,30.68619053,286.4142963,646.9511407,3.5651987,6.4297576,0,0,276.41934,0,6.0319047,50.386036,590.5332
BRA,Brazil,1978,6,0.448513809,6,30.9637234,319.6286553,712.6394967,4.2518373,11.557998,0,0,303.81882,0,7.9377837,57.935013,646.7667
BRA,Brazil,1979,6,0.481858895,6,32.51719153,366.2914315,760.163266,5.669417,15.8962145,0,0,344.7258,0,8.698108,62.928658,688.5365
BRA,Brazil,1980,6,0.544246866,6,35.24351434,406.400715,746.721278,5.763551,19.460564,0,0,381.1766,0,10.168068,68.64476,667.90845
BRA,Brazil,1981,6,0.570438184,6,36.32350446,410.469428,719.56864,5.980987,17.817741,0,0,386.6707,0,9.12389,67.15785,643.2869
BRA,Brazil,1982,6,0.607630734,6,37.7966607,449.0857054,739.07668,6.9541354,24.80579,0,0,417.32578,0,13.037024,70.991806,655.04785
BRA,Brazil,1983,6,0.695734705,6,41.0285113,493.075222,708.711551,9.52699,35.638332,0,0,447.9099,0,17.629381,79.83681,611.24536
BRA,Brazil,1984,6,0.754984754,6,43.01944802,550.519188,729.179212,9.103141,44.14031,0,0,492.6137,4.662037,20.518612,98.5913,610.0693
BRA,Brazil,1985,6,0.77969443,6,43.81057876,600.929121,770.723886,9.790892,54.091652,0,0,527.45294,9.593637,25.739506,116.54804,628.43634
BRA,Brazil,1986,6,0.748727824,6,42.81557219,619.4773602,827.373233,10.195684,69.462074,0,0,539.411,0.4086022,29.987183,117.9925,679.39355
BRA,Brazil,1987,6,0.741844812,6,42.58960425,633.2858262,853.663483,11.382434,70.32529,0,0,548.8172,2.7609022,33.474533,123.55479,696.63416
BRA,Brazil,1988,6,0.787171169,6,44.04565062,675.1600202,857.704203,10.661271,74.05764,0,0,588.7159,1.7252092,33.697563,126.26784,697.7388
BRA,Brazil,1989,6,0.801674328,6,44.49607321,701.384661,874.89974,10.863589,80.06222,0,0,605.2662,5.192652,34.54913,125.29147,715.05914
BRA,Brazil,1990,6,0.816084346,6,44.93647818,703.701497,862.290155,12.318916,73.80176,0,0,611.2333,6.347521,31.455135,111.62079,719.21423
BRA,Brazil,1991,6,0.835603066,6,45.52199118,735.9059077,880.688377,12.767581,75.06763,0,0,643.979,4.0916967,32.700607,127.96354,720.02423
BRA,Brazil,1992,6,0.853254144,6,46.04085989,754.750475,884.5553,15.735526,73.60091,0,0,660.42285,4.991189,37.04399,124.18001,723.3313
BRA,Brazil,1993,6,0.853857035,6,46.0584079,789.9952667,925.207891,15.909745,77.74668,0,0,695.08466,1.2541817,43.394627,127.936264,753.877
BRA,Brazil,1994,6,0.835002996,6,45.50417617,818.5548733,980.30172,17.20031,83.52217,0,0,717.67633,0.15606333,47.3917,131.33165,801.57837
BRA,Brazil,1995,6,0.821724908,6,45.10697,862.802851,1049.989897,17.856361,87.00409,0,0,750.7947,7.1477,52.304947,137.72981,859.95514
BRA,Brazil,1996,6,0.806360789,6,44.64007378,904.1171307,1121.231517,21.556028,89.89064,0,0.005913972,785.7779,6.8866487,57.627487,142.11913,921.4849
BRA,Brazil,1997,6,0.780587802,6,43.83877061,943.9595694,1209.293262,23.555117,86.4819,0,0.011827944,824.91864,8.9920845,62.624912,142.97125,1003.6971
BRA,Brazil,1998,6,0.78603625,6,44.01009497,981.0460579,1248.09264,23.958237,85.93735,0,0.014784943,861.8712,9.264486,65.63152,140.04022,1042.4209
BRA,Brazil,1999,6,0.783695538,6,43.93662041,990.602872,1264.014945,26.737911,86.1763,0,0.005913972,866.39795,11.284797,77.880455,141.80779,1044.3267
BRA,Brazil,2000,6,0.759670512,6,43.17117931,1017.442852,1339.32124,25.075924,75.091156,0,0.002957,900.1172,17.155615,97.04505,151.18149,1091.0947
BRA,Brazil,2001,6,0.675632067,6,40.32102754,926.5100909,1371.32344,28.801365,70.38952,0,0.102528885,786.9629,40.253777,122.86193,148.78801,1099.6735
BRA,Brazil,2002,6,0.71909114,6,41.82972755,983.0528869,1367.0769,32.784405,76.281456,0,0.1780489,835.0557,38.753277,145.16252,144.01038,1077.904
BRA,Brazil,2003,6,0.760604749,6,43.20133461,1034.508293,1360.11285,38.113205,72.71927,0,0.1769075,886.3243,37.17461,162.47292,149.41873,1048.2212
BRA,Brazil,2004,6,0.751761827,6,42.91461403,1077.610134,1433.4462,39.95061,80.951706,0,0.17578083,924.42505,32.106987,193.22482,156.65688,1083.5645
BRA,Brazil,2005,6,0.771897432,6,43.56332471,1122.363682,1454.03215,43.55149,85.1891,0,0.26601112,966.2783,27.078781,201.27115,151.0846,1101.6764
BRA,Brazil,2006,6,0.779878221,6,43.8163809,1159.992722,1487.40238,47.390377,81.880554,0,0.6743608,992.4927,37.55473,211.69781,148.97397,1126.7306
BRA,Brazil,2007,6,0.807282767,6,44.66831542,1258.69929,1559.18018,57.6622,108.08048,0,1.8740958,1057.573,33.509514,218.01636,157.87172,1183.2921
BRA,Brazil,2008,6,0.782960033,6,43.91349322,1290.71995,1648.5132,63.161774,148.09232,0,3.3242989,1038.475,37.666557,256.60886,160.13234,1231.772
